,0
0,45.66017072677364
1,107.34750755019067
2,51.80503883078214
3,86.04873290577649
4,56.35281971790447
5,44.84308797261518
6,93.80967943872707
7,119.10458533286479
8,76.02032353562687
9,62.47428018431761
10,67.6922449136628
11,50.8903744025704
12,68.22580658458625
13,47.544059930625146
14,42.628720869136025
15,52.47747345749959
16,82.75883827364339
17,69.60425001551489
18,83.2554171397418
19,56.47144659413621
20,62.865868255389806
21,71.24602414630678
22,136.90510616117678
23,83.2289854034099
24,52.7153901070984
25,75.56819254393452
26,95.99138054048815
27,111.30481349353003
28,74.59860688416768
29,65.37391277700347
30,65.27524490103434
31,76.97344701969719
32,44.4422599752247
33,69.23745328496258
34,90.87762147728589
35,89.96922377631189
36,137.92425743331853
37,106.4111180047053
38,55.17755746469425
39,96.63061185418242
40,48.156675178383644
41,76.0089049904285
42,78.16419121281756
43,48.39426772944622
44,64.05997627882793
45,72.1220760948352
46,56.6119346785719
47,71.32722086681207
48,138.5564243351952
49,74.32700017467927
50,80.9707194581172
51,68.33515487096179
52,84.76551051063757
53,59.837500176969236
54,47.568778811181424
55,71.205091607736
56,67.9052524184056
57,71.82692318151342
58,61.21649377295125
59,64.523597425144
60,44.841411949988974
61,59.71980053836562
62,107.40203010460426
63,68.96850760876762
64,53.90436408023637
65,66.12020018347025
66,87.36369476181592
67,118.02346014361459
68,59.53419514493443
69,91.84826240300433
70,70.42940270424359
71,68.96924184914533
72,110.02605605837384
73,44.71175338312312
74,63.72602719443192
75,75.5515493505502
76,88.8912945606827
77,61.9027193165889
78,57.69288335493584
79,48.66278361696442
80,79.11650558965991
81,70.35090710723577
82,47.093153550324274
83,87.08602574516598
84,92.66661718286751
85,55.58836142738752
86,82.17526660311724
87,127.42316259375208
88,82.09391152779955
89,53.2609105983788
90,53.287789900789925
91,77.09910511715222
92,44.139313482460516
93,50.47001914312719
94,40.78022753242734
95,145.00195986437905
96,55.713169844108556
97,49.74491295784271
98,46.6840651233169
99,52.10783910989196
100,74.50484432042609
101,74.07605081597377
102,50.063424262719806
103,113.41885341194462
104,83.41821534543125
105,110.29160516466746
106,38.47368048254995
107,48.79058949993681
108,48.862917118183226
109,59.1496146809137
110,78.42424361608714
111,49.03392959610398
112,70.13436980882967
113,59.39955589026765
114,72.12290896155393
115,98.74787085216121
116,41.289576121989086
117,44.00597972667674
118,47.25447569202947
119,103.84730303281499
120,116.2130945888477
121,80.3916004025017
122,80.70707004178536
123,41.63758613272483
124,74.96046201026479
125,65.13752060849495
126,60.244945235598095
127,89.5201139824606
128,82.29584992299813
129,142.04661744683244
130,41.61328627425392
131,83.27778204644167
132,106.75290124324363
133,46.67739628005508
134,50.29329640056298
135,85.70603986711458
136,132.0499878901721
137,81.259195837324
138,99.35434207581977
139,80.4678164882192
140,87.80458236742487
141,44.60501237271464
142,125.77466090685601
143,41.12990177052824
144,65.06622828567288
145,68.77614278714634
146,50.94449708808796
147,40.902814732151406
148,59.03756944000097
149,60.88475074174556
150,72.56395023918107
151,63.161859579005686
152,64.1489195108058
153,72.72019428208584
154,141.83018679472755
155,40.00126513740948
156,73.48601760617358
157,65.61636450283113
158,84.5801397081201
159,82.74870569957527
160,42.6314703255111
161,68.59408179232624
162,57.69788208253174
163,94.36395611057907
164,71.29662468619196
165,67.12775654246565
166,91.46752039665019
167,107.10935068220022
168,98.13404011190188
169,40.26438893057309
170,73.50437629170848
171,66.47772041602043
172,74.46099947385161
173,78.04264626775215
174,43.22106881713539
175,38.37093353226843
176,80.2233155809522
177,68.07804460955863
178,56.62468744543563
179,134.3929552105018
180,42.64746472429123
181,43.142025223778326
182,76.4719431546431
183,72.23120389284745
184,37.669044709497015
185,44.73521247637698
186,58.427539290787216
187,60.26901027247702
188,50.68293419850377
189,55.83499539639034
190,76.61723230153912
191,85.88755768152312
192,72.85891137639247
193,80.31186983690269
194,86.70897222338851
195,66.18123296003381
196,49.434308825365505
197,71.82221634045594
198,52.18044318707649
199,68.22057669871516
200,68.58853941111727
201,74.66830161300193
202,39.24897583981612
203,76.57884837942521
204,113.21870846530368
205,78.11881238736487
206,86.42831153051817
207,98.73185884773523
208,65.07335228608268
209,56.64764487823458
210,73.74898428424079
211,75.37150505367575
212,98.99335518060042
213,45.48177716907252
214,47.61533114986896
215,83.06049577752017
216,46.28146365286668
217,66.13136248338675
218,78.22760132199784
219,87.08527457640383
220,44.86523331881189
221,73.06147888157595
222,86.51794325631967
223,63.733042158148386
224,57.769744681875494
225,48.21500560616054
226,69.13284439287716
227,86.09099414454258
228,78.5047430013556
229,99.99166562196
230,86.96493254579573
231,53.0345817452243
232,68.37077109552764
233,62.75013165033548
234,125.60508817229646
235,63.13140716067632
236,77.15302231380414
237,108.74432700058446
238,44.99438141616289
239,68.0296891370087
240,103.56437268522949
241,79.54065423612107
242,40.93395754420722
243,57.395177219215384
244,67.25475696016315
245,45.9184369447859
246,70.16276626502024
247,63.51506351867058
248,77.35768889140121
249,102.1143389808154
250,78.765995925195
251,63.2616235363141
252,51.33351193723283
253,45.285310436376605
254,124.97107337362642
255,89.55481530816225
256,50.06416579102126
257,75.49035740457718
258,115.07816183177398
259,77.03600323601897
260,44.32732646543787
261,64.65769546897847
262,72.72713531347149
263,64.44019862629379
264,62.339230720767866
265,65.40292824404075
266,45.34387063963809
267,74.15134055318804
268,128.4736887940814
269,69.03192780485749
270,80.22593395825238
271,43.73257552993386
272,89.74999655025924
273,61.77688752785146
274,111.1729854013166
275,42.680375145026964
276,140.3751283821005
277,51.92622004536636
278,87.52711999671851
279,70.50660163775093
280,107.01760512653023
281,75.93891300268709
282,69.40549377599436
283,55.17471231209371
284,51.36361907392146
285,37.46731176583658
286,72.34552715904508
287,44.358440178319185
288,51.395868330302676
289,75.75895587685434
290,72.50662598606476
291,50.82698215396707
292,95.58928409116724
293,114.41942588779793
294,68.92547592707956
295,130.08301371968386
296,129.73248659338137
297,41.81795016927366
298,61.477809070578964
299,41.528807435601514
300,47.98638999309948
301,62.93590145230474
302,132.75780326157744
303,101.62190357788319
304,82.02825065325594
305,39.57190131827897
306,84.21412517212487
307,118.6513794815591
308,103.28082444779808
309,80.7602150302417
310,43.40726680672327
311,76.5145643103431
312,131.77196940395567
313,53.312427112929456
314,74.62994979401287
315,44.92178328387721
316,41.45009553534471
317,81.08223121064039
318,149.30822086198035
319,68.72716587519025
320,65.97863947435319
321,62.18565680521725
322,60.789936182636524
323,45.42270650776718
324,142.35608952399332
325,57.86769392162002
326,46.00153664555948
327,87.79175553114868
328,63.715069768850796
329,47.82264330250106
330,89.88280307583341
331,79.66185258577715
332,88.06039956396654
333,62.57301062248394
334,66.83332919471049
335,87.91993711161918
336,77.48268124836567
337,41.88350701639527
338,107.2539073142111
339,48.85911859322967
340,108.37569031050907
341,70.20653280733241
342,72.12343224978495
343,74.03236527092825
344,69.25313676651386
345,60.27490970344133
346,77.48666674180112
347,54.9738970660541
348,82.14931536795508
349,77.37005573291194
350,81.64487292476568
351,83.95184880223485
352,47.22539737649533
353,56.390015790388695
354,56.00596812490205
355,89.04076944415031
356,68.5332567813706
357,63.89698733804784
358,57.19953437240535
359,54.051819707942876
360,82.20310983656621
361,66.29837110089657
362,71.98140208674556
363,72.55092879131061
364,63.38994715128419
365,56.259345493816454
366,44.15819858043194
367,50.57768896601297
368,44.98497596559302
369,71.85791454476008
370,119.86298417292187
371,45.15542490387921
372,103.80167428326287
373,79.44084565387729
374,69.55586243562196
375,47.005440005371646
376,73.17694738435809
377,45.001858152701736
378,42.32335408504646
379,122.08320005787007
380,97.07788277510078
381,68.84656672307985
382,37.968854491962105
383,87.2325580230242
384,47.27015458025523
385,93.15064921036515
386,141.66526961710733
387,55.16239518210274
388,98.3471253915289
389,77.79061625749759
390,89.14738893983382
391,53.743136862497494
392,94.27898965566185
393,68.10147683969863
394,47.18520580360648
395,71.57030449738379
396,81.77686955513454
397,41.76701829612015
398,59.88968611101479
399,69.57741126365167
400,52.0478942411905
401,134.6726071364998
402,133.6589423219221
403,120.72494702676
404,57.39932547733565
405,84.23084601754256
406,101.42987933990696
407,45.78487721529481
408,76.92084713232953
409,46.617949350666066
410,113.31157771633642
411,59.42786505605741
412,74.97923696710549
413,65.490130276363
414,84.87498350187259
415,69.80480485103674
416,100.05380093513547
417,118.3817608536635
418,128.54178240690587
419,65.94790874351646
420,71.312266494277
421,38.6477652505224
422,59.12068497500893
423,62.65871311432243
424,51.988999426536296
425,45.533507503474006
426,47.81719751879232
427,57.18071916473212
428,57.38761286302627
429,59.06932513805708
430,42.414628637627274
431,103.74283173877373
432,108.96643608032129
433,111.71220936190213
434,86.00741311580785
435,85.98842025347184
436,65.55869295731979
437,78.39294492865008
438,70.05854160666247
439,80.70746524657694
440,51.632415784109234
441,80.09127523400983
442,90.02305669223884
443,146.5296700519175
444,41.39689418767127
445,76.07051721756132
446,47.412507671327305
447,82.41817319783651
448,59.51235059839777
449,47.811233011460246
450,55.990313675933514
451,108.6716813939665
452,82.85370830366011
453,51.70345157685245
454,80.8510493957186
455,60.8510407819601
456,79.08404136832928
457,67.99783655850547
458,49.60491195059773
459,110.89183397355544
460,85.09217767502179
461,40.94047537743451
462,108.71682240952687
463,41.12177758160438
464,74.68212507500697
465,66.30885190373446
466,68.6412600865896
467,103.0103231976178
468,52.88469729985435
469,69.83272386854198
470,53.292026548292064
471,85.50760200440003
472,109.30821658319924
473,47.508663511328876
474,57.69957274973987
475,65.20596653857969
476,64.56176804424123
477,142.62438860813626
478,128.85517023428693
479,120.93898401840546
480,129.7689114073342
481,78.11068973011801
482,80.87653530715625
483,70.60267184241489
484,68.23858477869375
485,37.92281198737274
486,137.8840465603037
487,51.68286398415244
488,101.81132549957674
489,84.61393210210919
490,56.992441012191605
491,71.43534151897707
492,143.16513386928497
493,75.40041327689576
494,54.6701645123279
495,49.70053236666035
496,75.27701214770987
497,79.96075083441426
498,54.92958052138599
499,38.69443208506888
