,0
0,47.07724688707668
1,118.92145622239728
2,50.3017800680061
3,86.30120908097643
4,54.01080848607289
5,46.072750033978366
6,103.59708231705153
7,137.58281276944578
8,78.72459890661001
9,57.53592975816051
10,68.94675690774604
11,51.64004251794272
12,68.5519956402824
13,48.42275131934458
14,41.83214651475845
15,52.6817708254307
16,81.94280170190706
17,71.42290327067131
18,89.05034739922444
19,60.772232720831155
20,61.01937891508989
21,74.76276516147044
22,146.24052512272095
23,80.16525746111087
24,57.42101047995058
25,76.81096159590606
26,93.80726663880783
27,101.88005394121456
28,74.87231281044049
29,55.04963763954783
30,65.64221692850133
31,75.31183319089556
32,44.6283253777194
33,70.71202861153078
34,95.07618703962609
35,96.51323251347146
36,149.1648056169617
37,98.21313924011494
38,56.29876331528987
39,94.65912008777481
40,48.852926501179866
41,82.56519668359017
42,81.69638232572498
43,50.50983985818661
44,59.36725313636086
45,72.38323220546219
46,51.990754115694564
47,85.77335099686627
48,133.94051275240184
49,78.6210629465879
50,78.88362099210869
51,75.4811632136562
52,84.25733697121592
53,57.77110289325919
54,49.402911634072176
55,69.83604776546184
56,60.54589127352604
57,71.71531340082575
58,62.29427645680723
59,67.10692216004395
60,44.40796158358162
61,57.619551337475116
62,98.92377929786295
63,66.98156087952468
64,55.85106346431465
65,72.7883721892088
66,82.24074098101842
67,125.62072050311662
68,61.95817459427305
69,95.97917096068403
70,75.50332047920043
71,66.1907737990315
72,110.0682034876305
73,44.95213745595886
74,66.65224307221256
75,84.93735389488941
76,97.60670556784159
77,64.49574168314034
78,54.636594769855336
79,44.67469382247629
80,84.0031849006256
81,71.27930414460218
82,51.23456298600828
83,80.00009021860907
84,89.60042581186477
85,52.31608924011999
86,85.66187613153089
87,118.8795128493658
88,80.39821862310679
89,52.86889834731181
90,52.26238547605043
91,85.46427013573684
92,45.103967532004006
93,50.73878180858884
94,42.185757303902285
95,152.42317606044793
96,57.142308533914715
97,49.34788297550011
98,48.16096398301765
99,54.38488964555582
100,78.09370380731376
101,76.5300223580215
102,50.752463139979675
103,115.21026889698621
104,86.2314162548316
105,101.17465173669717
106,39.04636027779347
107,48.77514627245918
108,47.38269943543608
109,55.52687539580546
110,76.71019214864413
111,49.861837415881325
112,74.51293587794851
113,57.6044522532434
114,72.38434725580603
115,89.39603088674005
116,42.581152519200174
117,43.30025537982355
118,48.97454384856877
119,99.2187243057614
120,125.5002227157834
121,87.45929188610522
122,68.44148871266476
123,40.00179850353356
124,75.7411159296146
125,54.35985668441062
126,60.46625504447167
127,93.9875789751295
128,80.4631581710214
129,138.18057174388977
130,42.237471472886305
131,81.13914189194945
132,101.61375166908935
133,45.02342541819316
134,50.49030802856148
135,89.51661512746595
136,148.3400130408499
137,82.21580025625545
138,93.30671768368241
139,83.74346537487848
140,87.95074362598028
141,44.71591842878572
142,132.33769632946976
143,40.94466962760074
144,64.42176464007939
145,63.100781055066626
146,52.152353902225165
147,39.92783909664093
148,60.12804689183427
149,61.71449925947505
150,83.42367401878839
151,63.798960312312865
152,68.36874549343398
153,71.3134936012191
154,135.9724492858243
155,41.322824529025645
156,75.67801455690147
157,67.09903246486704
158,76.84809891630498
159,88.40299175856926
160,41.26039389560591
161,68.4771919133936
162,57.9876161692571
163,92.27777187227568
164,72.85436778102358
165,65.03913302610451
166,89.00550810822011
167,108.93696078606685
168,87.47787890406393
169,41.53167778362338
170,77.35983302637678
171,62.43680143575666
172,73.20124468755958
173,76.27684988385096
174,46.16163987298404
175,38.525931317375104
176,85.4309503602872
177,68.33803831595131
178,53.746243053555595
179,144.8220705361312
180,43.201069079890416
181,45.53584030593414
182,86.74698930204029
183,71.53493187060256
184,38.789598663013514
185,46.16229577243201
186,58.677745207403106
187,55.05688701836882
188,51.748526843092236
189,60.218444365900666
190,75.10777433701801
191,80.31327119300221
192,74.18077794877257
193,78.67017011280912
194,85.06502981494477
195,63.44771732753326
196,49.203748145928294
197,72.58403255896357
198,50.320954228590125
199,66.89044705429914
200,61.93379521330362
201,73.51404661422096
202,40.33717013078173
203,79.2226537126305
204,130.68724818498188
205,83.54762271288266
206,96.3181697506275
207,108.24934811330402
208,64.77964720239414
209,54.20082611107624
210,75.47772582578396
211,76.97373198710656
212,114.80198656271364
213,43.85927710204705
214,47.63923659083332
215,75.88457772656899
216,46.250954899572676
217,61.40718838100918
218,76.93157514239924
219,84.20594104812577
220,45.76626163702644
221,73.11780610949289
222,94.02959705330828
223,61.44280677268292
224,57.050547819675664
225,49.405474882272706
226,62.02260920954868
227,86.46813942300047
228,80.11514367825256
229,92.36579090687313
230,91.07712206670485
231,50.4138665340825
232,70.24599245574512
233,62.19708740389316
234,130.9643856166207
235,61.35166775799926
236,79.3074498177581
237,110.85930330725397
238,46.146704844503304
239,70.56336861345905
240,98.91228939150919
241,85.41724588464912
242,41.999547575499825
243,56.38582231933962
244,69.89602656882099
245,49.647840185222485
246,71.54858797335434
247,67.65163924282642
248,79.91656489185162
249,93.89928490785972
250,83.8509391895123
251,55.7306760016918
252,53.63371530675218
253,44.64146797372434
254,122.6655593861135
